"ID","CBRD","BDAT","BW8T","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
      9886 ,HJ   ,11/13/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/02/23,230             ,                ,,
      9886 ,HJ   ,11/13/22,     0 ,        ,00000000 ,MEASURE    , 191 ,05/23/23,  422/45,                ,,
      9887 ,HJ   ,11/13/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/02/23,212             ,                ,,
      9887 ,HJ   ,11/13/22,     0 ,        ,00000000 ,MEASURE    , 230 ,07/01/23,  448/44,                ,,
      9888 ,HJ   ,11/14/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/02/23,200             ,                ,,
      9888 ,HJ   ,11/14/22,     0 ,        ,00000000 ,MEASURE    , 229 ,07/01/23,  396/43,                ,,
      9889 ,HJ   ,11/14/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/02/23,200             ,                ,,
      9889 ,HJ   ,11/14/22,     0 ,        ,00000000 ,MEASURE    , 206 ,06/08/23,  365/44,                ,,
      9890 ,HJ   ,11/15/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/02/23,209             ,                ,,
      9890 ,HJ   ,11/15/22,     0 ,        ,00000000 ,MEASURE    , 165 ,04/29/23,  250/40,                ,,
      9891 ,HJ   ,11/15/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/02/23,233             ,                ,,
      9891 ,HJ   ,11/15/22,     0 ,        ,00000000 ,MEASURE    , 189 ,05/23/23,  314/42,                ,,
      9892 ,H    ,11/15/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/02/23,215             ,                ,,
      9892 ,H    ,11/15/22,     0 ,        ,00000000 ,MEASURE    , 189 ,05/23/23,  212/40,                ,,
      9893 ,HJ   ,11/15/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/02/23,215             ,                ,,
      9893 ,HJ   ,11/15/22,     0 ,        ,00000000 ,MEASURE    , 189 ,05/23/23,  378/46,                ,,
      9894 ,H    ,11/16/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/02/23,200             ,                ,,
      9894 ,H    ,11/16/22,     0 ,        ,00000000 ,MEASURE    , 188 ,05/23/23,  416/45,                ,,
      9895 ,HJ   ,11/17/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/09/23,215             ,                ,,
      9895 ,HJ   ,11/17/22,     0 ,        ,00000000 ,MEASURE    , 192 ,05/28/23,  479/47,                ,,
      9896 ,HJ   ,11/17/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/09/23,214             ,                ,,
      9896 ,HJ   ,11/17/22,     0 ,        ,00000000 ,MEASURE    , 192 ,05/28/23,  445/46,                ,,
      9897 ,H    ,11/17/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/09/23,214             ,                ,,
      9897 ,H    ,11/17/22,     0 ,        ,00000000 ,MEASURE    , 192 ,05/28/23,  379/45,                ,,
      9898 ,H    ,11/17/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  84 ,02/09/23,210             ,                ,,
      9898 ,H    ,11/17/22,     0 , SLD/DIE,00000000 ,MEASURE    , 167 ,05/03/23,440             ,                ,,
      9899 ,H    ,11/17/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/09/23,214             ,                ,,
      9899 ,H    ,11/17/22,     0 ,        ,00000000 ,MEASURE    , 203 ,06/08/23,  502/47,                ,,
      9900 ,H    ,11/17/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/09/23,200             ,                ,,
      9900 ,H    ,11/17/22,     0 ,        ,00000000 ,MEASURE    , 192 ,05/28/23,  396/45,                ,,
      9901 ,HJ   ,11/18/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/09/23,214             ,                ,,
      9901 ,HJ   ,11/18/22,     0 ,        ,00000000 ,MEASURE    , 191 ,05/28/23,  339/44,                ,,
      9902 ,H    ,11/18/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/09/23,214             ,                ,,
      9902 ,H    ,11/18/22,     0 ,        ,00000000 ,MEASURE    , 191 ,05/28/23,  522/48,                ,,
      9903 ,HJ   ,11/18/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/09/23,214             ,                ,,
      9903 ,HJ   ,11/18/22,     0 ,        ,00000000 ,MEASURE    , 223 ,06/29/23,  400/43,                ,,
      9904 ,HJ   ,11/19/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/09/23,214             ,                ,,
      9904 ,HJ   ,11/19/22,     0 ,        ,00000000 ,MEASURE    , 198 ,06/05/23,  389/45,                ,,
      9905 ,H    ,11/19/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/09/23,206             ,                ,,
      9905 ,H    ,11/19/22,     0 ,        ,00000000 ,MEASURE    , 190 ,05/28/23,  426/46,                ,,
      9906 ,H    ,11/19/22,     0 ,BRED    ,00000000 ,MEASURE    ,  82 ,02/09/23,210             ,                ,,
      9906 ,H    ,11/19/22,     0 ,BRED    ,00000000 ,MEASURE    , 190 ,05/28/23,  415/46,                ,,
      9907 ,HJ   ,11/19/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/09/23,211             ,                ,,
      9907 ,HJ   ,11/19/22,     0 ,        ,00000000 ,MEASURE    , 198 ,06/05/23,  378/45,                ,,
      9908 ,H    ,11/19/22,     0 ,        ,00000000 ,MEASURE    ,  88 ,02/15/23,223             ,                ,,
      9908 ,H    ,11/19/22,     0 ,        ,00000000 ,MEASURE    , 195 ,06/02/23,  355/45,                ,,
      9909 ,HJ   ,11/20/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/09/23,214             ,                ,,
      9909 ,HJ   ,11/20/22,     0 ,        ,00000000 ,MEASURE    , 197 ,06/05/23,  418/46,                ,,
      9910 ,X    ,11/21/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  80 ,02/09/23,210             ,                ,,
      9911 ,H    ,11/21/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/09/23,200             ,                ,,
      9911 ,H    ,11/21/22,     0 ,        ,00000000 ,MEASURE    , 196 ,06/05/23,  349/44,                ,,
      9912 ,HJ   ,11/21/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/09/23,210             ,                ,,
      9912 ,HJ   ,11/21/22,     0 ,        ,00000000 ,MEASURE    , 196 ,06/05/23,  350/44,                ,,
      9913 ,HJ   ,11/22/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/09/23,                ,                ,,
      9913 ,HJ   ,11/22/22,     0 ,        ,00000000 ,MEASURE    , 195 ,06/05/23,  476/48,                ,,
      9914 ,HJ   ,11/22/22,     0 ,BRED    ,00000000 ,MEASURE    ,  79 ,02/09/23,209             ,                ,,
      9914 ,HJ   ,11/22/22,     0 ,BRED    ,00000000 ,MEASURE    , 187 ,05/28/23,  325/41,                ,,
      9915 ,HJ   ,11/23/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/09/23,211             ,                ,,
      9915 ,HJ   ,11/23/22,     0 ,        ,00000000 ,MEASURE    , 186 ,05/28/23,  385/44,                ,,
      9916 ,HJ   ,11/23/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/09/23,210             ,                ,,
      9916 ,HJ   ,11/23/22,     0 ,        ,00000000 ,MEASURE    , 194 ,06/05/23,  375/45,                ,,
      9917 ,X    ,11/24/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/15/23,223             ,                ,,
      9917 ,X    ,11/24/22,     0 ,        ,00000000 ,MEASURE    , 190 ,06/02/23,  420/43,                ,,
      9918 ,HJ   ,11/24/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/15/23,227             ,                ,,
      9918 ,HJ   ,11/24/22,     0 ,        ,00000000 ,MEASURE    , 190 ,06/02/23,  396/45,                ,,
      9919 ,HJ   ,11/24/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/15/23,223             ,                ,,
      9919 ,HJ   ,11/24/22,     0 ,        ,00000000 ,MEASURE    , 190 ,06/02/23,  365/45,                ,,
      9920 ,H    ,11/25/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/15/23,225             ,                ,,
      9920 ,H    ,11/25/22,     0 ,        ,00000000 ,MEASURE    , 189 ,06/02/23,  335/45,                ,,
      9921 ,HJ   ,11/25/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/15/23,230             ,                ,,
      9921 ,HJ   ,11/25/22,     0 ,        ,00000000 ,MEASURE    , 189 ,06/02/23,  324/43,                ,,
      9922 ,H    ,11/26/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  81 ,02/15/23,210             ,                ,,
      9923 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/15/23,215             ,                ,,
      9923 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    , 187 ,06/02/23,  358/42,                ,,
      9924 ,W    ,11/27/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/15/23,220             ,                ,,
      9924 ,W    ,11/27/22,     0 ,        ,00000000 ,MEASURE    , 190 ,06/05/23,  300/44,                ,,
      9925 ,W    ,11/27/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  80 ,02/15/23,230             ,                ,,
      9925 ,W    ,11/27/22,     0 , SLD/DIE,00000000 ,MEASURE    , 164 ,05/10/23,350             ,                ,,
      9926 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/15/23,210             ,                ,,
      9926 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    , 187 ,06/02/23,  328/42,                ,,
      9927 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/15/23,230             ,                ,,
      9927 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    , 187 ,06/02/23,  395/46,                ,,
      9928 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/15/23,215             ,                ,,
      9928 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    , 187 ,06/02/23,  300/44,                ,,
      9929 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/15/23,215             ,                ,,
      9929 ,HJ   ,11/27/22,     0 ,        ,00000000 ,MEASURE    , 187 ,06/02/23,  424/46,                ,,
      9930 ,X    ,11/28/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/15/23,220             ,                ,,
      9930 ,X    ,11/28/22,     0 ,        ,00000000 ,MEASURE    , 186 ,06/02/23,  345/45,                ,,
      9931 ,HJ   ,11/28/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/15/23,225             ,                ,,
      9931 ,HJ   ,11/28/22,     0 ,        ,00000000 ,MEASURE    , 186 ,06/02/23,  357/46,                ,,
      9932 ,HJ   ,11/29/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/15/23,220             ,                ,,
      9932 ,HJ   ,11/29/22,     0 ,        ,00000000 ,MEASURE    , 175 ,05/23/23,  296/42,                ,,
      9932 ,HJ   ,11/29/22,     0 ,        ,00000000 ,MEASURE    , 224 ,07/11/23,  385/44,                ,,
      9933 ,H    ,11/30/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/15/23,224             ,                ,,
      9933 ,H    ,11/30/22,     0 ,        ,00000000 ,MEASURE    , 184 ,06/02/23,  396/42,                ,,
      9934 ,HJ   ,11/30/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/15/23,210             ,                ,,
      9934 ,HJ   ,11/30/22,     0 ,        ,00000000 ,MEASURE    , 258 ,08/15/23,  466/46,                ,,
      9935 ,HJ   ,11/30/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/15/23,225             ,                ,,
      9935 ,HJ   ,11/30/22,     0 ,        ,00000000 ,MEASURE    , 184 ,06/02/23,  330/44,                ,,
      9936 ,H    ,11/30/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  77 ,02/15/23,215             ,                ,,
      9937 ,HJ   ,11/30/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/15/23,225             ,                ,,
      9937 ,HJ   ,11/30/22,     0 ,        ,00000000 ,MEASURE    , 184 ,06/02/23,  356/45,                ,,
      9938 ,H    ,12/01/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/22/23,125             ,                ,,
      9938 ,H    ,12/01/22,     0 ,        ,00000000 ,MEASURE    , 202 ,06/21/23,  495/45,                ,,
      9939 ,H    ,12/01/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/22/23,210             ,                ,,
      9939 ,H    ,12/01/22,     0 ,        ,00000000 ,MEASURE    , 180 ,05/30/23,  310/39,                ,,
      9940 ,H    ,12/01/22,     0 ,BRED    ,00000000 ,MEASURE    ,  85 ,02/24/23,214             ,                ,,
      9940 ,H    ,12/01/22,     0 ,BRED    ,00000000 ,MEASURE    , 210 ,06/29/23,  500/48,                ,,
      9941 ,HJ   ,12/01/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/22/23,225             ,                ,,
      9941 ,HJ   ,12/01/22,     0 ,        ,00000000 ,MEASURE    , 202 ,06/21/23,  420/43,                ,,
      9942 ,HJ   ,12/02/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/24/23,180             ,                ,,
      9942 ,HJ   ,12/02/22,     0 ,        ,00000000 ,MEASURE    , 211 ,07/01/23,  348/42,                ,,
      9943 ,HJ   ,12/02/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,02/24/23,223             ,                ,,
      9943 ,HJ   ,12/02/22,     0 ,        ,00000000 ,MEASURE    , 208 ,06/28/23,  458/45,                ,,
      9944 ,HJ   ,12/03/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/22/23,189             ,                ,,
      9944 ,HJ   ,12/03/22,     0 ,        ,00000000 ,MEASURE    , 200 ,06/21/23,  380/42,                ,,
      9944 ,HJ   ,12/03/22,     0 ,        ,00000000 ,MEASURE    , 229 ,07/20/23,  418/46,                ,,
      9945 ,HJ   ,12/03/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/24/23,183             ,                ,,
      9945 ,HJ   ,12/03/22,     0 ,        ,00000000 ,MEASURE    , 210 ,07/01/23,  326/44,                ,,
      9946 ,X    ,12/03/22,     0 ,BRED    ,00000000 ,MEASURE    ,  83 ,02/24/23,194             ,                ,,
      9946 ,X    ,12/03/22,     0 ,BRED    ,00000000 ,MEASURE    , 191 ,06/12/23,  332/42,                ,,
      9947 ,X    ,12/03/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,02/24/23,199             ,                ,,
      9947 ,X    ,12/03/22,     0 ,        ,00000000 ,MEASURE    , 210 ,07/01/23,  478/44,                ,,
      9948 ,HJ   ,12/04/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/24/23,170             ,                ,,
      9948 ,HJ   ,12/04/22,     0 ,        ,00000000 ,MEASURE    , 209 ,07/01/23,  396/44,                ,,
      9949 ,H    ,12/04/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/22/23,215             ,                ,,
      9949 ,H    ,12/04/22,     0 ,        ,00000000 ,MEASURE    , 177 ,05/30/23,  320/42,                ,,
      9950 ,HJ   ,12/06/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/22/23,185             ,                ,,
      9950 ,HJ   ,12/06/22,     0 ,        ,00000000 ,MEASURE    , 197 ,06/21/23,  452/45,                ,,
      9951 ,HJ   ,12/08/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/28/23,191             ,                ,,
      9952 ,HJ   ,12/08/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,02/28/23,178             ,                ,,
      9952 ,HJ   ,12/08/22,     0 ,        ,00000000 ,MEASURE    , 186 ,06/12/23,  410/46,                ,,
      9953 ,HJ   ,12/09/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/28/23,178             ,                ,,
      9953 ,HJ   ,12/09/22,     0 ,        ,00000000 ,MEASURE    , 185 ,06/12/23,  344/43,                ,,
      9954 ,H    ,12/09/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/28/23,179             ,                ,,
      9954 ,H    ,12/09/22,     0 ,        ,00000000 ,MEASURE    , 185 ,06/12/23,  370/44,                ,,
      9955 ,HJ   ,12/09/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,02/28/23,200             ,                ,,
      9955 ,HJ   ,12/09/22,     0 ,        ,00000000 ,MEASURE    , 201 ,06/28/23,  438/44,                ,,
      9956 ,HJ   ,12/10/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/28/23,189             ,                ,,
      9956 ,HJ   ,12/10/22,     0 ,        ,00000000 ,MEASURE    , 201 ,06/29/23,  388/42,                ,,
      9957 ,HJ   ,12/10/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,02/28/23,202             ,                ,,
      9957 ,HJ   ,12/10/22,     0 ,        ,00000000 ,MEASURE    , 201 ,06/29/23,  354/44,                ,,
      9958 ,HJ   ,12/11/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/28/23,240             ,                ,,
      9958 ,HJ   ,12/11/22,     0 ,        ,00000000 ,MEASURE    , 199 ,06/28/23,  442/45,                ,,
      9959 ,HJ   ,12/11/22,     0 ,        ,00000000 ,MEASURE    ,  79 ,02/28/23,174             ,                ,,
      9959 ,HJ   ,12/11/22,     0 ,        ,00000000 ,MEASURE    , 183 ,06/12/23,  324/43,                ,,
      9960 ,H    ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,200             ,                ,,
      9960 ,H    ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 182 ,06/12/23,  416/43,                ,,
      9961 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,171             ,                ,,
      9961 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 199 ,06/29/23,  318/39,                ,,
      9962 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,175             ,                ,,
      9962 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 182 ,06/12/23,  345/43,                ,,
      9963 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,215             ,                ,,
      9963 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 182 ,06/12/23,  354/45,                ,,
      9964 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,187             ,                ,,
      9964 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 182 ,06/12/23,  298/40,                ,,
      9965 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,189             ,                ,,
      9965 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 182 ,06/12/23,  380/45,                ,,
      9966 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    ,  78 ,02/28/23,149             ,                ,,
      9966 ,HJ   ,12/12/22,     0 ,        ,00000000 ,MEASURE    , 198 ,06/28/23,  446/43,                ,,
      9967 ,X    ,12/13/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/28/23,200             ,                ,,
      9967 ,X    ,12/13/22,     0 ,        ,00000000 ,MEASURE    , 197 ,06/28/23,  400/41,                ,,
      9968 ,HJ   ,12/13/22,     0 ,BRED    ,00000000 ,MEASURE    ,  77 ,02/28/23,202             ,                ,,
      9968 ,HJ   ,12/13/22,     0 ,BRED    ,00000000 ,MEASURE    , 215 ,07/16/23,  422/46,                ,,
      9969 ,HJ   ,12/13/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/28/23,215             ,                ,,
      9969 ,HJ   ,12/13/22,     0 ,        ,00000000 ,MEASURE    , 181 ,06/12/23,  342/43,                ,,
      9970 ,X    ,12/13/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/28/23,220             ,                ,,
      9970 ,X    ,12/13/22,     0 ,        ,00000000 ,MEASURE    , 198 ,06/29/23,  412/43,                ,,
      9971 ,H    ,12/13/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/28/23,200             ,                ,,
      9971 ,H    ,12/13/22,     0 ,        ,00000000 ,MEASURE    , 181 ,06/12/23,  398/45,                ,,
      9972 ,HJ   ,12/13/22,     0 ,        ,00000000 ,MEASURE    ,  77 ,02/28/23,177             ,                ,,
      9972 ,HJ   ,12/13/22,     0 ,        ,00000000 ,MEASURE    , 215 ,07/16/23,  359/44,                ,,
      9973 ,HJ   ,12/14/22,     0 ,        ,00000000 ,MEASURE    ,  76 ,02/28/23,210             ,                ,,
      9973 ,HJ   ,12/14/22,     0 ,        ,00000000 ,MEASURE    , 197 ,06/29/23,  330/42,                ,,
      9974 ,HJ   ,12/14/22,     0 ,        ,00000000 ,MEASURE    ,  76 ,02/28/23,200             ,                ,,
      9974 ,HJ   ,12/14/22,     0 ,        ,00000000 ,MEASURE    , 180 ,06/12/23,  316/42,                ,,
      9975 ,HJ   ,12/14/22,     0 ,        ,00000000 ,MEASURE    ,  76 ,02/28/23,178             ,                ,,
      9975 ,HJ   ,12/14/22,     0 ,        ,00000000 ,MEASURE    , 196 ,06/28/23,  442/43,                ,,
      9976 ,H    ,12/15/22,     0 ,        ,00000000 ,MEASURE    ,  84 ,03/09/23,215             ,                ,,
      9976 ,H    ,12/15/22,     0 ,        ,00000000 ,MEASURE    , 201 ,07/04/23,  385/46,                ,,
      9977 ,H    ,12/15/22,     0 , SLD/DIE,00000000 ,MEASURE    ,  84 ,03/09/23,200             ,                ,,
      9977 ,H    ,12/15/22,     0 , SLD/DIE,00000000 ,MEASURE    , 250 ,08/22/23,230             ,                ,,
      9978 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/09/23,179             ,                ,,
      9978 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    , 206 ,07/10/23,  410/44,                ,,
      9979 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/09/23,215             ,                ,,
      9979 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    , 197 ,07/01/23,  272/38,                ,,
      9980 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/09/23,195             ,                ,,
      9980 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    , 206 ,07/10/23,  400/45,                ,,
      9981 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/09/23,200             ,                ,,
      9981 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    , 206 ,07/10/23,  404/45,                ,,
      9982 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/09/23,249             ,                ,,
      9982 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    , 197 ,07/01/23,  344/42,                ,,
      9983 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/09/23,211             ,                ,,
      9983 ,HJ   ,12/16/22,     0 ,        ,00000000 ,MEASURE    , 206 ,07/10/23,  332/46,                ,,
      9984 ,H    ,12/17/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/10/23,15              ,                ,,
      9984 ,H    ,12/17/22,     0 ,        ,00000000 ,MEASURE    , 205 ,07/10/23,  470/47,                ,,
      9985 ,HJ   ,12/17/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,03/09/23,223             ,                ,,
      9986 ,H    ,12/17/22,     0 ,        ,00000000 ,MEASURE    ,  82 ,03/09/23,221             ,                ,,
      9986 ,H    ,12/17/22,     0 ,        ,00000000 ,MEASURE    , 205 ,07/10/23,  480/44,                ,,
      9987 ,HJ   ,12/17/22,     0 ,        ,00000000 ,MEASURE    ,  83 ,03/10/23,209             ,                ,,
      9987 ,HJ   ,12/17/22,     0 ,        ,00000000 ,MEASURE    , 211 ,07/16/23,  409/45,                ,,
      9988 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,198             ,                ,,
      9988 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 198 ,07/04/23,  315/44,                ,,
      9989 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,152             ,                ,,
      9989 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 204 ,07/10/23,  388/45,                ,,
      9990 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,159             ,                ,,
      9990 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 210 ,07/16/23,  377/45,                ,,
      9991 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,173             ,                ,,
      9991 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 205 ,07/11/23,  450/45,                ,,
      9992 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,225             ,                ,,
      9992 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 195 ,07/01/23,  342/40,                ,,
      9993 ,X    ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,215             ,                ,,
      9993 ,X    ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 195 ,07/01/23,  362/42,                ,,
      9994 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,177             ,                ,,
      9994 ,HJ   ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 195 ,07/01/23,  414/43,                ,,
      9995 ,H    ,12/18/22,     0 ,        ,00000000 ,MEASURE    ,  81 ,03/09/23,148             ,                ,,
      9995 ,H    ,12/18/22,     0 ,        ,00000000 ,MEASURE    , 210 ,07/16/23,  449/47,                ,,
      9996 ,H    ,12/19/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,03/09/23,185             ,                ,,
      9996 ,H    ,12/19/22,     0 ,        ,00000000 ,MEASURE    , 203 ,07/10/23,  364/44,                ,,
      9997 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,03/09/23,215             ,                ,,
      9997 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    , 194 ,07/01/23,  410/45,                ,,
      9998 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,03/09/23,210             ,                ,,
      9998 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    , 203 ,07/10/23,  420/46,                ,,
      9999 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,03/09/23,219             ,                ,,
      9999 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    , 197 ,07/04/23,  389/45,                ,,
     10000 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    ,  80 ,03/09/23,181             ,                ,,
     10000 ,HJ   ,12/19/22,     0 ,        ,00000000 ,MEASURE    , 197 ,07/04/23,  403/46,                ,,
     10001 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,05/11/23,187             ,                ,,
     10001 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    , 200 ,08/26/23,  485/46,                ,,
     10002 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,05/11/23,219             ,                ,,
     10002 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    , 209 ,09/04/23,  400/44,                ,,
     10003 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    ,  93 ,05/11/23,222             ,                ,,
     10003 ,HJ   ,02/07/23,     0 ,        ,00000000 ,MEASURE    , 200 ,08/26/23,  428/45,                ,,
