id,birth_date,breed,days_at_grower,rpro,weight,height,birth_weight,go_home_date,measure_date,age_at_measure,times_weight,total_pneu,pneu_date_1,pneu_date_2,pneu_date_3,pneu_date_4,total_diarhea,diarhea_date_1,diarhea_date_2,total_ear,ear_date_1,ear_date_2,ear_date_3,total_navel,navel_date_1,times_sick,pneu,diarhea,navel,ear,disease_status
10465,2023-07-15,HO,,"",203,,70,,2023-10-15,92,1,1,2023-09-08,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10466,2023-07-15,HJ,,"",183,,55,,2023-10-15,92,1,1,2023-09-08,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10467,2023-07-16,HJ,,"",221,,77,,2023-10-15,91,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10468,2023-07-16,HO,,"",223,,88,,2023-10-15,91,1,1,2023-09-03,,,,1,2023-07-23,,,,,,,,2,1,1,0,0,Multiple
10469,2023-07-16,HO,,"",217,,64,,2023-10-15,91,1,1,2023-09-13,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10470,2023-07-16,Missing,,"",252,,77,,2023-10-17,93,1,,,,,,,,,1,2023-09-20,,,,,1,0,0,0,1,Ear
10471,2023-07-17,HJ,,"",206,,70,,2023-10-15,90,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10472,2023-07-17,HO,,"",200,,73,,2023-10-15,90,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10473,2023-07-17,HO,,"",205,,69,,2023-10-21,96,1,1,2023-09-07,,,,1,2023-08-19,,1,2023-11-18,,,,,3,1,1,0,1,Multiple
10474,2023-07-18,HJ,,"",230,,72,,2023-10-21,95,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10475,2023-07-18,HO,,"",201,,66,,2023-10-21,95,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10476,2023-07-18,HJ,,"",199,,54,,2023-10-21,95,1,1,2023-08-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10477,2023-07-18,HO,,"",206,,82,,2023-10-21,95,1,1,2023-11-03,,,,1,2023-08-19,,,,,,,,2,1,1,0,0,Multiple
10478,2023-07-18,HJ,,"",217,,62,,2023-10-21,95,1,1,2023-09-07,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10479,2023-07-19,HO,,"",,,66,,2023-10-21,94,1,2,2023-08-28,2023-09-15,,,1,2023-08-15,,,,,,,,3,1,1,0,0,Multiple
10480,2023-07-19,Other,,"",230,,79,,2023-10-23,96,1,1,2023-08-24,,,,,,,,,,,1,2023-07-28,2,1,0,1,0,Multiple
10481,2023-07-19,HJ,,"",187,,82,,2023-10-21,94,1,1,2023-09-12,,,,1,2023-07-28,,,,,,,,2,1,1,0,0,Multiple
10482,2023-07-20,HJ,,"",191,,73,,2023-10-21,93,1,1,2023-11-23,,,,2,2023-08-06,2023-08-19,1,2023-09-21,,,,,4,1,1,0,1,Multiple
10483,2023-07-20,HJ,,"",194,,74,,2023-10-21,93,1,2,2023-09-07,2023-10-29,,,,,,,,,,,,2,1,0,0,0,Pneumonia
10484,2023-07-20,HO,,"",217,,93,,2023-10-21,93,1,2,2023-09-24,2023-10-31,,,,,,,,,,,,2,1,0,0,0,Pneumonia
10485,2023-07-21,HJ,,"",185,,43,,2023-10-21,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10486,2023-07-21,HO,,"",187,,87,,2023-10-21,92,1,,,,,,1,2023-08-08,,1,2023-11-01,,,,,2,0,1,0,1,Multiple
10487,2023-07-21,HO,,"",217,,77,,2023-10-21,92,1,2,2023-08-17,2023-09-17,,,1,2023-08-10,,,,,,,,3,1,1,0,0,Multiple
10488,2023-07-22,HO,,"",255,,76,,2023-10-21,91,1,2,2023-08-20,2023-11-03,,,,,,,,,,,,2,1,0,0,0,Pneumonia
10489,2023-07-22,HJ,,"",249,,75,,2023-10-21,91,1,,,,,,1,2023-08-09,,,,,,,,1,0,1,0,0,Diarrhea
10490,2023-07-23,HO,,"",179,,84,,2023-10-21,90,1,1,2023-08-31,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10491,2023-07-23,HO,,"",238,,80,,2023-10-21,90,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10492,2023-07-23,HJ,,"",193,,57,,2023-10-21,90,1,1,2023-10-29,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10493,2023-07-23,HO,,"",196,,87,,2023-10-21,90,1,1,2023-09-26,,,,1,2023-08-07,,,,,,,,2,1,1,0,0,Multiple
10494,2023-07-23,HJ,,"",181,,58,,2023-10-23,92,1,1,2023-09-17,,,,2,2023-08-03,2023-08-19,,,,,,,3,1,1,0,0,Multiple
10495,2023-07-23,HO,,"",184,,77,,2023-10-21,90,1,2,2023-09-08,2023-11-21,,,,,,1,2023-11-06,,,,,3,1,0,0,1,Multiple
10496,2023-07-24,HJ,,"",204,,62,,2023-10-21,89,1,1,2023-09-28,,,,1,2023-08-07,,,,,,,,2,1,1,0,0,Multiple
10497,2023-07-24,HO,,"",201,,83,,2023-10-21,89,1,2,2023-09-07,2023-11-08,,,2,2023-08-09,2023-08-19,,,,,,,4,1,1,0,0,Multiple
10498,2023-07-24,HJ,,"",197,,65,,2023-10-28,96,1,,,,,,1,2023-08-13,,,,,,,,1,0,1,0,0,Diarrhea
10499,2023-07-25,HO,,"",237,,71,,2023-10-28,95,1,2,2023-09-05,2023-09-19,,,,,,,,,,,,2,1,0,0,0,Pneumonia
10500,2023-07-25,HO,,"",172,,87,,2023-10-28,95,1,,,,,,1,2023-08-09,,,,,,,,1,0,1,0,0,Diarrhea
10501,2023-07-25,HO,,"",219,,77,,2023-10-31,98,1,,,,,,1,2023-08-08,,1,2023-11-10,,,,,2,0,1,0,1,Multiple
10502,2023-07-26,HO,,"",258,,74,,2023-10-28,94,1,1,2023-11-22,,,,1,2023-08-12,,1,2023-11-05,,,,,3,1,1,0,1,Multiple
10503,2023-07-26,HJ,,"",200,,71,,2023-10-28,94,1,2,2023-09-19,2023-10-25,,,1,2023-08-12,,,,,,,,3,1,1,0,0,Multiple
10504,2023-07-25,HO,,"",215,,83,,2023-10-28,95,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10505,2023-07-26,Other,,"",185,,61,,2023-10-28,94,1,,,,,,1,2023-08-12,,,,,,,,1,0,1,0,0,Diarrhea
10506,2023-07-26,HJ,,"",248,,76,,2023-10-28,94,1,,,,,,1,2023-08-13,,,,,,,,1,0,1,0,0,Diarrhea
10507,2023-07-26,HO,,"",223,,76,,2023-10-28,94,1,,,,,,1,2023-08-12,,,,,,,,1,0,1,0,0,Diarrhea
10508,2023-07-26,HJ,,"",210,,54,,2023-10-28,94,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10509,2023-07-26,HJ,,"",230,,74,,2023-10-31,97,1,1,2023-09-17,,,,,,,1,2023-11-22,,,,,2,1,0,0,1,Multiple
10510,2023-07-27,HO,,"",251,,84,,2023-10-28,93,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10511,2023-07-27,HJ,,"",242,,79,,2023-10-28,93,1,1,2023-09-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10512,2023-07-28,HJ,,"",228,,74,,2023-10-28,92,1,1,2023-09-13,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10513,2023-07-28,HO,,"",245,,78,,2023-10-28,92,1,,,,,,,,,1,2023-11-30,,,,,1,0,0,0,1,Ear
10514,2023-07-28,HO,,"",262,,86,,2023-10-28,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10515,2023-07-28,HO,,"",215,,79,,2023-10-28,92,1,2,2023-09-19,2023-11-10,,,,,,,,,,,,2,1,0,0,0,Pneumonia
10516,2023-07-28,HO,,"",235,,82,,2023-10-28,92,1,,,,,,1,2023-08-12,,,,,,,,1,0,1,0,0,Diarrhea
10517,2023-07-28,HO,,"",207,,74,,2023-10-28,92,1,,,,,,,,,2,2023-09-24,2023-11-09,,,,2,0,0,0,1,Ear
10518,2023-07-29,HO,,"",187,,80,,2023-10-28,91,1,3,2023-09-05,2023-11-13,2023-11-30,,1,2023-08-13,,,,,,,,4,1,1,0,0,Multiple
10519,2023-07-29,HO,,"",214,,75,,2023-10-28,91,1,2,2023-09-15,2023-10-23,,,1,2023-08-17,,,,,,,,3,1,1,0,0,Multiple
10520,2023-07-29,HO,,"",181,,63,,2023-10-28,91,1,1,2023-10-04,,,,1,2023-08-08,,,,,,,,2,1,1,0,0,Multiple
10521,2023-07-29,HO,,"",202,,67,,2023-10-28,91,1,1,2023-10-07,,,,1,2023-08-13,,,,,,,,2,1,1,0,0,Multiple
10522,2023-07-29,HJ,,"",180,,62,,2023-10-28,91,1,1,2023-09-08,,,,1,2023-08-09,,,,,,,,2,1,1,0,0,Multiple
10523,2023-07-29,HJ,,"",195,,46,,2023-11-06,100,1,2,2023-09-02,2023-10-03,,,,,,,,,,,,2,1,0,0,0,Pneumonia
10525,2023-07-30,HO,,"",175,,76,,2023-10-28,90,1,1,2023-09-02,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10526,2023-07-30,HJ,,"",192,,74,,2023-10-28,90,1,,,,,,,,,2,2023-09-24,2023-11-06,,,,2,0,0,0,1,Ear
10527,2023-07-31,HO,,"",186,,65,,2023-10-28,89,1,,,,,,1,2023-08-12,,1,2023-10-09,,,,,2,0,1,0,1,Multiple
10528,2023-07-31,HO,,"",225,,75,,2023-10-28,89,1,1,2023-09-15,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10529,2023-07-31,HO,,"",160,,70,,2023-10-28,89,1,3,2023-09-14,2023-09-28,2023-10-12,,1,2023-08-13,,,,,,,,4,1,1,0,0,Multiple
10530,2023-08-01,HO,,"",241,,86,,2023-11-04,95,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10531,2023-08-02,HO,,"",225,,80,,2023-11-04,94,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10532,2023-08-02,HO,,"",218,,70,,2023-11-04,94,1,,,,,,1,2023-08-12,,,,,,,,1,0,1,0,0,Diarrhea
10533,2023-08-02,HJ,,"",226,,74,,2023-11-04,94,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10534,2023-08-03,HJ,,"",213,,62,,2023-11-04,93,1,1,2023-12-01,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10535,2023-08-03,HJ,,"",203,,63,,2023-11-04,93,1,1,2023-11-27,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10536,2023-08-03,HO,,"",191,,65,,2023-11-04,93,1,1,2023-11-24,,,,1,2023-08-24,,,,,,,,2,1,1,0,0,Multiple
10537,2023-08-04,HO,,"",227,,81,,2023-11-04,92,1,1,2023-10-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10538,2023-08-04,HO,,"",192,,80,,2023-11-04,92,1,,,,,,,,,1,2023-10-11,,,,,1,0,0,0,1,Ear
10539,2023-08-05,HO,,"",205,,74,,2023-11-04,91,1,1,2023-11-15,,,,,,,1,2023-10-30,,,,,2,1,0,0,1,Multiple
10540,2023-08-05,HJ,,"",203,,68,,2023-11-04,91,1,1,2023-10-08,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10541,2023-08-05,HO,,"",212,,70,,2023-11-04,91,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10542,2023-08-05,Other,,"",198,,81,,2023-11-04,91,1,,,,,,,,,1,2023-10-19,,,,,1,0,0,0,1,Ear
10543,2023-08-06,HJ,,"",188,,54,,2023-11-04,90,1,1,2023-09-22,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10544,2023-08-06,HO,,"",,,81,,2023-11-04,90,1,1,2023-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10545,2023-08-06,HO,,"",226,,71,,2023-11-04,90,1,2,2023-09-24,2023-11-15,,,,,,1,2023-09-30,,,,,3,1,0,0,1,Multiple
10546,2023-08-07,HO,,"",195,,72,,2023-11-04,89,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10547,2023-08-07,HO,,"",179,,63,,2023-11-04,89,1,3,2023-09-06,2023-10-03,2023-11-15,,1,2023-08-12,,,,,,,,4,1,1,0,0,Multiple
10548,2023-08-07,HJ,,"",202,,68,,2023-11-04,89,1,,,,,,1,2023-08-22,,,,,,,,1,0,1,0,0,Diarrhea
10549,2023-08-08,HO,,"",234,,87,,2023-11-09,93,1,1,2023-09-10,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10550,2023-08-08,HO,,"",219,,85,,2023-11-09,93,1,1,2023-11-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10551,2023-08-08,HO,,"",257,,72,,2023-11-09,93,1,,,,,,,,,2,2023-10-23,2023-11-18,,,,2,0,0,0,1,Ear
10552,2023-08-09,HJ,,"",212,,64,,2023-11-09,92,1,,,,,,1,2023-08-25,,,,,,,,1,0,1,0,0,Diarrhea
10554,2023-08-10,HO,,"",244,,81,,2023-11-09,91,1,1,2023-11-17,,,,,,,2,2023-10-14,2023-10-28,,,,3,1,0,0,1,Multiple
10555,2023-08-10,HJ,,"",165,,37,,2023-11-11,93,1,1,2023-09-05,,,,,,,1,2023-10-04,,,,,2,1,0,0,1,Multiple
10556,2023-08-10,HO,,"",204,,72,,2023-11-09,91,1,1,2023-09-26,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10557,2023-08-10,HO,,"",193,,85,,2023-11-09,91,1,2,2023-09-20,2023-11-14,,,1,2023-08-25,,,,,,,,3,1,1,0,0,Multiple
10558,2023-08-11,HO,,"",210,,80,,2023-11-09,90,1,1,2023-11-18,,,,,,,1,2023-10-02,,,,,2,1,0,0,1,Multiple
10559,2023-08-11,HO,,"",217,,69,,2023-11-09,90,1,1,2023-11-15,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10560,2023-08-11,HO,,"",243,,77,,2023-11-09,90,1,1,2023-09-22,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10561,2023-08-11,HO,,"",221,,78,,2023-11-11,92,1,1,2023-10-24,,,,,,,2,2023-11-01,2023-11-23,,,,3,1,0,0,1,Multiple
10563,2023-08-13,HO,,"",217,,76,,2023-11-09,88,1,1,2023-10-15,,,,1,2023-08-22,,,,,,,,2,1,1,0,0,Multiple
10564,2023-08-13,HJ,,"",181,,75,,2023-11-11,90,1,,,,,,,,,3,2023-09-14,2023-10-10,2023-11-18,,,3,0,0,0,1,Ear
10565,2023-08-13,HO,,"",194,,67,,2023-11-09,88,1,1,2023-11-22,,,,1,2023-08-23,,2,2023-09-24,2023-10-27,,,,4,1,1,0,1,Multiple
10566,2023-08-14,HO,,"",175,,60,,2023-11-09,87,1,1,2023-09-20,,,,1,2023-08-23,,,,,,,,2,1,1,0,0,Multiple
10567,2023-08-14,HO,,"",190,,71,,2023-11-09,87,1,1,2023-10-17,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10568,2023-08-15,HO,,"",265,,73,,2023-11-17,94,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10569,2023-08-15,HJ,,"",198,,59,,2023-11-20,97,1,1,2023-11-25,,,,,,,1,2023-11-14,,,,,2,1,0,0,1,Multiple
10570,2023-08-16,HO,,"",249,,80,,2023-11-17,93,1,,,,,,1,2023-08-27,,,,,,,,1,0,1,0,0,Diarrhea
10571,2023-08-16,HO,,"",235,,76,,2023-11-17,93,1,1,2023-09-19,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10572,2023-08-16,HO,,"",244,,78,,2023-11-17,93,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10573,2023-08-16,HO,,"",230,,65,,2023-11-17,93,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10574,2023-08-17,HO,,"",236,,68,,2023-11-17,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10575,2023-08-17,Other,,"",210,,63,,2023-11-17,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10576,2023-08-18,Other,,"",183,,56,,2023-11-17,91,1,,,,,,,,,1,2023-12-05,,,,,1,0,0,0,1,Ear
10577,2023-08-18,HO,,"",234,,88,,2023-11-17,91,1,2,2023-10-17,2023-11-16,,,1,2023-09-01,,,,,,,,3,1,1,0,0,Multiple
10578,2023-08-19,Other,,"",238,,75,,2023-11-17,90,1,1,2023-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10579,2023-08-20,HO,,"",252,,90,,2023-11-17,89,1,,,,,,,,,1,2023-12-04,,,,,1,0,0,0,1,Ear
10580,2023-08-20,HO,,"",233,,79,,2023-11-17,89,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10581,2023-08-20,HO,,"",236,,82,,2023-11-17,89,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10582,2023-08-21,HO,,"",,,77,,2023-11-25,96,1,1,2023-09-26,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10583,2023-08-22,HO,,"",,,83,,2023-11-25,95,1,1,2023-10-11,,,,,,,1,2023-10-24,,,,,2,1,0,0,1,Multiple
10584,2023-08-22,HO,,"",,,80,,2023-11-25,95,1,1,2023-10-27,,,,,,,1,2023-11-06,,,,,2,1,0,0,1,Multiple
10585,2023-08-23,HO,,"",,,71,,2023-11-25,94,1,,,,,,1,2023-09-12,,,,,,,,1,0,1,0,0,Diarrhea
10586,2023-08-23,HO,,"",,,73,,2023-11-25,94,1,,,,,,1,2023-09-02,,,,,,,,1,0,1,0,0,Diarrhea
10587,2023-08-23,HO,,"",,,76,,2023-11-25,94,1,1,2023-11-09,,,,1,2023-09-15,,,,,,,,2,1,1,0,0,Multiple
10588,2023-08-25,Missing,,"",,,70,,2023-11-25,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10589,2023-08-23,HJ,,"",,,62,,2023-11-25,94,1,,,,,,1,2023-09-15,,,,,,,,1,0,1,0,0,Diarrhea
10590,2023-08-23,Other,,"",,,71,,2023-11-25,94,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10591,2023-08-24,HO,,"",,,90,,2023-11-25,93,1,1,2023-09-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10592,2023-08-24,Missing,,"",,,89,,2023-11-25,93,1,,,,,,,,,1,2023-10-22,,,,,1,0,0,0,1,Ear
10593,2023-08-26,HO,,"",204,,78,,2023-11-27,93,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10594,2023-08-26,HO,,"",,,66,,2023-11-25,91,1,,,,,,1,2023-09-17,,1,2023-12-05,,,,,2,0,1,0,1,Multiple
10595,2023-08-26,Missing,,"",,,76,,2023-11-25,91,1,1,2023-10-24,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10596,2023-08-26,Missing,,"",,,73,,2023-11-25,91,1,,,,,,,,,,,,,1,2023-08-31,1,0,0,1,0,Navel
10597,2023-08-26,Missing,,"",,,75,,2023-11-25,91,1,1,2023-09-16,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10598,2023-08-27,Missing,,"",,,57,,2023-11-25,90,1,,,,,,1,2023-09-13,,1,2023-11-16,,,,,2,0,1,0,1,Multiple
10599,2023-08-27,HO,,"",,,76,,2023-11-25,90,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10600,2023-08-28,Other,,"",,,73,,2023-11-25,89,1,1,2023-09-23,,,,1,2023-09-11,,1,2023-11-01,,,,,3,1,1,0,1,Multiple
10601,2023-08-28,Other,,"",189,,66,,2023-12-03,97,1,1,2023-11-01,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10602,2023-08-28,HO,,"",222,,88,,2023-12-03,97,1,1,2023-09-26,,,,1,2023-09-15,,2,2023-10-23,2023-11-15,,,,4,1,1,0,1,Multiple
10604,2023-08-29,HO,,"",237,,66,,2023-12-03,96,1,1,2023-09-16,,,,1,2023-09-15,,,,,,,,2,1,1,0,0,Multiple
10605,2023-08-29,HO,,"",222,,90,,2023-12-03,96,1,2,2023-09-28,2023-11-07,,,2,2023-09-15,2023-09-17,1,2023-11-22,,,,,5,1,1,0,1,Multiple
10606,2023-08-29,HO,,"",261,,84,,2023-12-03,96,1,1,2023-11-02,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10607,2023-08-30,HO,,"",219,,64,,2023-12-03,95,1,1,2023-09-16,,,,1,2023-09-15,,1,2023-10-27,,,,,3,1,1,0,1,Multiple
10608,2023-08-30,Missing,,"",268,,90,,2023-12-03,95,1,,,,,,1,2023-09-15,,,,,,,,1,0,1,0,0,Diarrhea
10609,2023-08-30,Missing,,"",195,,54,,2023-12-03,95,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10610,2023-08-31,HO,,"",276,,84,,2023-12-03,94,1,1,2023-09-16,,,,1,2023-09-15,,1,2023-10-24,,,,,3,1,1,0,1,Multiple
10611,2023-09-01,Other,,"",202,,69,,2023-12-03,93,1,,,,,,1,2023-09-24,,,,,,,,1,0,1,0,0,Diarrhea
10612,2023-09-01,Other,,"",211,,73,,2023-12-03,93,1,,,,,,,,,1,2023-11-06,,,,,1,0,0,0,1,Ear
10613,2023-09-01,HO,,"",211,,79,,2023-12-03,93,1,1,2023-09-16,,,,,,,1,2023-11-29,,,,,2,1,0,0,1,Multiple
10614,2023-09-01,HO,,"",256,,79,,2023-12-03,93,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10615,2023-09-01,HO,,"",221,,77,,2023-12-03,93,1,1,2023-10-24,,,,1,2023-09-15,,,,,,,,2,1,1,0,0,Multiple
10616,2023-09-02,HO,,"",253,,89,,2023-12-03,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10617,2023-09-02,Other,,"",196,,70,,2023-12-03,92,1,1,2023-10-20,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
10618,2023-09-02,HO,,"",232,,80,,2023-12-03,92,1,,,,,,1,2023-09-17,,,,,,,,1,0,1,0,0,Diarrhea
10619,2023-09-02,HJ,,"",213,,63,,2023-12-03,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
10620,2023-09-04,HO,,"",249,,93,,2023-12-03,90,1,,,,,,,,,1,2023-11-02,,,,,1,0,0,0,1,Ear
10621,2023-09-04,Missing,,"",259,,91,,2023-12-03,90,1,,,,,,2,2023-09-15,2023-09-17,1,2023-11-04,,,,,3,0,1,0,1,Multiple
10622,2023-09-04,HO,,"",271,,96,,2023-12-03,90,1,,,,,,2,2023-09-15,2023-09-17,,,,,,,2,0,1,0,0,Diarrhea
21461,2021-06-04,HO,568,PREG,379,45,,2023-02-09,2021-11-22,171,1,2,2021-10-08,2021-12-10,,,,,,,,,,,,2,1,0,0,0,Pneumonia
21461,2021-06-04,HO,568,PREG,213,,,2023-02-09,2022-03-05,274,2,2,2021-10-08,2021-12-10,,,,,,,,,,,,2,1,0,0,0,Pneumonia
21461,2021-06-04,HO,568,PREG,840,54,,2023-02-09,2022-06-28,389,3,2,2021-10-08,2021-12-10,,,,,,,,,,,,2,1,0,0,0,Pneumonia
21461,2021-06-04,HO,568,PREG,1220,,,2023-02-09,2023-02-09,615,4,2,2021-10-08,2021-12-10,,,,,,,,,,,,2,1,0,0,0,Pneumonia
21501,2022-12-19,HJ,,"",195,,,,2023-03-09,80,1,,,,,,1,2023-01-03,,,,,,,,1,0,1,0,0,Diarrhea
21501,2022-12-19,HJ,,"",406,45,,,2023-07-01,194,2,,,,,,1,2023-01-03,,,,,,,,1,0,1,0,0,Diarrhea
21502,2022-12-19,HJ,,"",215,,,,2023-03-09,80,1,,,,,,1,2023-01-03,,,,,,,,1,0,1,0,0,Diarrhea
21502,2022-12-19,HJ,,"",446,47,,,2023-07-10,203,2,,,,,,1,2023-01-03,,,,,,,,1,0,1,0,0,Diarrhea
21503,2022-12-20,HJ,,"",175,,,,2023-03-09,79,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21503,2022-12-20,HJ,,"",370,45,,,2023-07-04,196,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21504,2022-12-20,HJ,,"",189,,,,2023-03-09,79,1,2,2023-05-04,2023-08-22,,,,,,,,,,,,2,1,0,0,0,Pneumonia
21504,2022-12-20,HJ,,"",354,45,,,2023-07-04,196,2,2,2023-05-04,2023-08-22,,,,,,,,,,,,2,1,0,0,0,Pneumonia
21505,2022-12-20,HJ,,"",198,,,,2023-03-09,79,1,,,,,,1,2023-01-07,,,,,,,,1,0,1,0,0,Diarrhea
21505,2022-12-20,HJ,,"",390,44,,,2023-07-01,193,2,,,,,,1,2023-01-07,,,,,,,,1,0,1,0,0,Diarrhea
21506,2022-12-20,HJ,,"",214,,,,2023-03-09,79,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21506,2022-12-20,HJ,,"",355,44,,,2023-07-04,196,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21507,2022-12-20,HJ,,"",169,,,,2023-03-09,79,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21507,2022-12-20,HJ,,"",378,42,,,2023-07-01,193,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21508,2022-12-21,HO,,"",178,,,,2023-03-09,78,1,,,,,,1,2023-01-03,,,,,,,,1,0,1,0,0,Diarrhea
21508,2022-12-21,HO,,"",298,42,,,2023-07-04,195,2,,,,,,1,2023-01-03,,,,,,,,1,0,1,0,0,Diarrhea
21509,2022-12-21,HJ,,"",200,,,,2023-03-09,78,1,1,2023-08-21,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
21509,2022-12-21,HJ,,"",405,46,,,2023-07-04,195,2,1,2023-08-21,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
21510,2022-12-22,HJ,,"",177,,,,2023-03-09,77,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21510,2022-12-22,HJ,,"",402,44,,,2023-07-01,191,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21511,2022-12-22,HJ,,"",189,,,,2023-03-09,77,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21511,2022-12-22,HJ,,"",406,43,,,2023-07-01,191,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21512,2022-12-23,HJ,,"",196,,,,2023-03-09,76,1,,,,,,1,2023-01-05,,,,,,,,1,0,1,0,0,Diarrhea
21512,2022-12-23,HJ,,"",404,45,,,2023-07-04,193,2,,,,,,1,2023-01-05,,,,,,,,1,0,1,0,0,Diarrhea
21513,2022-12-24,HJ,,"",170,,,,2023-03-09,75,1,,,,,,1,2023-01-04,,,,,,,,1,0,1,0,0,Diarrhea
21513,2022-12-24,HJ,,"",278,41,,,2023-07-04,192,2,,,,,,1,2023-01-04,,,,,,,,1,0,1,0,0,Diarrhea
21514,2022-12-24,HJ,,"",181,,,,2023-03-09,75,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21514,2022-12-24,HJ,,"",379,45,,,2023-07-04,192,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21515,2022-12-24,HJ,,"",,,,,2023-03-09,75,1,1,2023-02-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
21515,2022-12-24,HJ,,"",378,46,,,2023-07-04,192,2,1,2023-02-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
21516,2022-12-25,HO,,"",175,,,,2023-03-14,79,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21516,2022-12-25,HO,,"",469,47,,,2023-07-17,204,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21517,2022-12-25,HJ,,"",190,,,,2023-03-14,79,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
21517,2022-12-25,HJ,,"",305,40,,,2023-06-21,178,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
