id,breed,birth_date,rpro,birth_weight,first_weight,last_weight,days_at_grower,last_measure_age,first_measure_age,go_home_date,total_gain_grower,days_since_first,avg_gain_grower,total_gain_birth,average_gain_birth
9361,HJ,2022-05-16,PREG,,188,840,514,519,87,2023-10-17,652,432,1.50925925925926,,
9362,HO,2022-05-17,PREG,,170,,488,476,85,2023-09-21,,391,,,
9363,HO,2022-05-17,PREG,,190,750,,381,85,,560,296,1.89189189189189,,
9364,HJ,2022-05-17,PREG,,188,980,514,518,86,2023-10-17,792,432,1.83333333333333,,
9365,HO,2022-05-17,PREG,,207,1070,488,476,85,2023-09-21,863,391,2.20716112531969,,
9366,HO,2022-05-18,SLD/DIE,,197,1290,,561,84,,1093,477,2.29140461215933,,
9367,HO,2022-05-19,PREG,,208,1000,481,474,91,2023-09-21,792,383,2.06788511749347,,
9368,HJ,2022-05-19,BRED,,206,1010,,483,91,,804,392,2.05102040816327,,
9369,HO,2022-05-19,PREG,,200,1000,481,474,91,2023-09-21,800,383,2.088772845953,,
9370,HO,2022-05-20,PREG,,194,840,,378,90,,646,288,2.24305555555556,,
9371,HO,2022-05-20,PREG,,202,1050,481,473,90,2023-09-21,848,383,2.21409921671018,,
9372,HO,2022-05-20,SLD/DIE,,194,940,,496,90,,746,406,1.83743842364532,,
9373,HO,2022-05-21,PREG,,197,1000,481,472,89,2023-09-21,803,383,2.09660574412533,,
9374,HO,2022-05-21,PREG,,200,1190,542,549,88,2023-11-21,990,461,2.14750542299349,,
9375,HO,2022-05-21,PREG,,201,1030,507,514,89,2023-10-17,829,425,1.95058823529412,,
9376,HO,2022-05-21,PREG,,200,1020,507,514,89,2023-10-17,820,425,1.92941176470588,,
9377,HO,2022-05-22,PREG,,196,1100,507,513,87,2023-10-17,904,426,2.12206572769953,,
9378,HO,2022-05-22,PREG,,215,1130,507,513,87,2023-10-17,915,426,2.14788732394366,,
9379,HJ,2022-05-23,PREG,,199,1020,507,512,86,2023-10-17,821,426,1.92723004694836,,
9380,HO,2022-05-23,PREG,,196,940,481,470,87,2023-09-21,744,383,1.94255874673629,,
9381,HJ,2022-05-23,PREG,,188,1000,507,512,87,2023-10-17,812,425,1.91058823529412,,
9382,HO,2022-05-25,PREG,,199,,,422,84,,,338,,,
9383,HO,2022-05-25,PREG,,194,1030,507,510,85,2023-10-17,836,425,1.96705882352941,,
9384,HO,2022-05-26,PREG,,197,,,421,90,,,331,,,
9385,HO,2022-05-26,PREG,,199,,,421,90,,,331,,,
9386,HO,2022-05-26,PREG,,200,1100,500,509,90,2023-10-17,900,419,2.14797136038186,,
9387,HO,2022-05-27,PREG,,200,1040,535,543,90,2023-11-21,840,453,1.85430463576159,,
9388,HO,2022-05-27,PREG,,215,,,420,88,,,332,,,
9389,HJ,2022-05-27,PREG,,215,1070,500,508,89,2023-10-17,855,419,2.04057279236277,,
9390,HO,2022-05-28,PREG,,215,1140,500,507,88,2023-10-17,925,419,2.20763723150358,,
9391,HO,2022-05-28,SLD/DIE,,,,,88,88,,,0,,,
9392,HO,2022-05-29,PREG,,195,1120,535,541,86,2023-11-21,925,455,2.03296703296703,,
9393,HO,2022-05-30,PREG,,215,1090,474,463,86,2023-09-21,875,377,2.3209549071618,,
9394,HO,2022-05-30,PREG,,186,940,,382,86,,754,296,2.5472972972973,,
9395,HJ,2022-05-30,PREG,,199,920,,382,86,,721,296,2.43581081081081,,
9396,HO,2022-05-30,SLD/DIE,,205,1250,,549,85,,1045,464,2.25215517241379,,
9397,HO,2022-05-30,PREG,,215,990,500,505,85,2023-10-17,775,420,1.8452380952381,,
9398,HO,2022-05-31,PREG,,200,980,,381,84,,780,297,2.62626262626263,,
9399,HO,2022-05-31,PREG,,188,1070,474,462,85,2023-09-21,882,377,2.3395225464191,,
9400,HO,2022-06-01,SLD/DIE,,214,199,,85,84,,-15,1,-15,,
9401,HJ,2022-06-02,PREG,,210,930,467,460,92,2023-09-21,720,368,1.95652173913043,,
9402,HJ,2022-06-02,PREG,,214,850,,372,92,,636,280,2.27142857142857,,
9403,HJ,2022-06-02,PREG,,241,960,493,502,92,2023-10-17,719,410,1.75365853658537,,
9404,HJ,2022-06-02,PREG,,,870,493,502,92,2023-10-17,,410,,,
9405,HJ,2022-06-02,PREG,,214,1090,467,460,92,2023-09-21,876,368,2.3804347826087,,
9406,HJ,2022-06-03,PREG,,,900,467,459,91,2023-09-21,,368,,,
9407,HO,2022-06-04,SLD/DIE,,225,1140,,502,90,,915,412,2.22087378640777,,
9408,HO,2022-06-06,PREG,,215,1150,493,498,88,2023-10-17,935,410,2.28048780487805,,
9409,HJ,2022-06-06,PREG,,251,870,467,456,88,2023-09-21,619,368,1.6820652173913,,
9410,HJ,2022-06-06,PREG,,,1130,528,533,88,2023-11-21,,445,,,
9411,HJ,2022-06-07,PREG,,222,1090,528,532,87,2023-11-21,868,445,1.95056179775281,,
9412,HO,2022-06-07,PREG,,186,1050,486,497,92,2023-10-17,864,405,2.13333333333333,,
9413,HJ,2022-06-08,PREG,,199,840,,373,86,,641,287,2.23344947735192,,
9414,HO,2022-06-08,PREG,,195,1170,521,531,91,2023-11-21,975,440,2.21590909090909,,
9415,HJ,2022-06-08,PREG,,188,1080,521,531,91,2023-11-21,892,440,2.02727272727273,,
9416,HO,2022-06-08,PREG,,190,820,,373,91,,630,282,2.23404255319149,,
9417,Other,2022-06-09,SLD/DIE,,156,156,,90,90,,0,0,,,
9418,HJ,2022-06-09,PREG,,176,930,486,495,90,2023-10-17,754,405,1.86172839506173,,
9419,HO,2022-06-09,PREG,,192,1160,521,530,90,2023-11-21,968,440,2.2,,
9420,HJ,2022-06-09,PREG,,186,1170,486,495,90,2023-10-17,984,405,2.42962962962963,,
9421,HO,2022-06-10,PREG,,170,1040,521,529,89,2023-11-21,870,440,1.97727272727273,,
9422,HO,2022-06-10,PREG,,179,1060,460,452,89,2023-09-21,881,363,2.42699724517906,,
9423,HJ,2022-06-10,PREG,,167,740,,371,89,,573,282,2.03191489361702,,
9424,HJ,2022-06-10,PREG,,188,1000,486,494,89,2023-10-17,812,405,2.00493827160494,,
9425,HJ,2022-06-11,PREG,,187,1000,486,493,88,2023-10-17,813,405,2.00740740740741,,
9426,HJ,2022-06-11,BRED,,179,870,,384,88,,691,296,2.33445945945946,,
9427,HJ,2022-06-11,BRED,,,870,,384,88,,,296,,,
9428,HO,2022-06-12,PREG,,183,840,,383,87,,657,296,2.21959459459459,,
9429,HJ,2022-06-12,PREG,,188,970,521,527,87,2023-11-21,782,440,1.77727272727273,,
9430,HJ,2022-06-12,PREG,,186,1040,521,527,87,2023-11-21,854,440,1.94090909090909,,
9431,HJ,2022-06-12,PREG,,197,1060,486,492,87,2023-10-17,863,405,2.13086419753086,,
9432,HJ,2022-06-12,SLD/DIE,,186,1090,,536,87,,904,449,2.01336302895323,,
9433,HJ,2022-06-12,SLD/DIE,,186,1130,,508,87,,944,421,2.24228028503563,,
9434,HJ,2022-06-12,SLD/DIE,,173,970,,508,87,,797,421,1.89311163895487,,
9435,HJ,2022-06-13,PREG,,187,910,486,491,86,2023-10-17,723,405,1.78518518518519,,
9436,HJ,2022-06-14,PREG,,186,950,521,525,85,2023-11-21,764,440,1.73636363636364,,
9437,HJ,2022-06-15,BRED,,188,970,,489,84,,782,405,1.93086419753086,,
9438,HO,2022-06-15,PREG,,213,1040,514,524,94,2023-11-21,827,430,1.92325581395349,,
9439,HJ,2022-06-15,PREG,,213,800,,380,94,,587,286,2.05244755244755,,
9440,HJ,2022-06-15,SLD/DIE,,179,179,,94,94,,0,0,,,
9441,HO,2022-06-15,SLD/DIE,,202,1050,,505,94,,848,411,2.0632603406326,,
9442,HO,2022-06-15,PREG,,260,1060,479,489,94,2023-10-17,800,395,2.0253164556962,,
9443,HJ,2022-06-16,PREG,,185,330,,176,93,,145,83,1.74698795180723,,
9444,HO,2022-06-16,PREG,,229,850,,379,93,,621,286,2.17132867132867,,
9445,HJ,2022-06-17,SLD/DIE,,225,225,,92,92,,0,0,,,
9446,HO,2022-06-17,PREG,,221,1050,514,522,92,2023-11-21,829,430,1.92790697674419,,
9447,HJ,2022-06-17,PREG,,233,1170,514,522,92,2023-11-21,937,430,2.17906976744186,,
9448,HJ,2022-06-18,PREG,,218,970,514,521,91,2023-11-21,752,430,1.74883720930233,,
9449,HJ,2022-06-18,SLD/DIE,,223,1030,,516,91,,807,425,1.89882352941176,,
9450,HJ,2022-06-18,PREG,,200,780,,384,91,,580,293,1.97952218430034,,
9451,HJ,2022-06-19,PREG,,195,1080,514,520,90,2023-11-21,885,430,2.05813953488372,,
9452,HO,2022-06-19,PREG,,222,780,,383,90,,558,293,1.90443686006826,,
9453,HO,2022-06-21,PREG,,188,1150,514,518,88,2023-11-21,962,430,2.23720930232558,,
9455,Other,2022-06-24,PREG,,204,,507,515,91,2023-11-21,,424,,,
9456,HJ,2022-06-26,PREG,,173,680,,430,89,,507,341,1.48680351906158,,
9457,HJ,2022-06-27,PREG,,222,840,,382,88,,618,294,2.10204081632653,,
9459,HJ,2022-06-28,PREG,,194,740,,381,87,,546,294,1.85714285714286,,
9460,HJ,2022-06-28,PREG,,205,1010,507,511,87,2023-11-21,805,424,1.89858490566038,,
9461,HJ,2022-06-28,PREG,,183,720,,381,87,,537,294,1.8265306122449,,
9462,HJ,2022-06-28,PREG,,189,810,,381,87,,621,294,2.11224489795918,,
9463,HO,2022-06-28,PREG,,218,860,,381,87,,642,294,2.18367346938776,,
9464,HJ,2022-06-28,PREG,,190,880,,381,87,,690,294,2.3469387755102,,
9465,HJ,2022-06-29,PREG,,200,790,,380,86,,590,294,2.00680272108844,,
9466,HO,2022-06-29,PREG,,194,1150,507,510,86,2023-11-21,956,424,2.25471698113208,,
9467,HO,2022-06-30,PREG,,215,830,,379,92,,615,287,2.14285714285714,,
9468,HO,2022-06-30,PREG,,196,1060,500,509,92,2023-11-21,864,417,2.07194244604317,,
9469,HJ,2022-07-01,PREG,,199,820,,378,91,,621,287,2.16376306620209,,
9471,HJ,2022-07-02,BRED,,193,820,,384,90,,627,294,2.13265306122449,,
9472,Other,2022-07-02,PREG,,195,1050,500,507,90,2023-11-21,855,417,2.05035971223022,,
9473,HO,2022-07-02,BRED,,201,880,,384,90,,679,294,2.30952380952381,,
9474,HJ,2022-07-03,PREG,,190,800,,383,89,,610,294,2.07482993197279,,
9475,HJ,2022-07-04,PREG,,225,960,500,505,88,2023-11-21,735,417,1.76258992805755,,
9476,HJ,2022-07-05,PREG,,214,1000,500,504,87,2023-11-21,786,417,1.88489208633094,,
9477,HJ,2022-07-05,SLD/DIE,,207,400,,183,87,,193,96,2.01041666666667,,
9478,HO,2022-07-06,BRED,,200,800,,380,86,,600,294,2.04081632653061,,
9479,HO,2022-07-07,PREG,,194,1020,493,502,90,2023-11-21,826,412,2.00485436893204,,
9480,HO,2022-07-07,PREG,,99,850,,379,90,,751,289,2.59861591695502,,
9481,HJ,2022-07-08,PREG,,242,1000,493,501,89,2023-11-21,758,412,1.83980582524272,,
9482,HJ,2022-07-09,BRED,,202,820,,384,88,,618,296,2.08783783783784,,
9483,HJ,2022-07-09,PREG,,415,890,,384,187,,475,197,2.41116751269036,,
9484,HJ,2022-07-09,PREG,,190,830,,384,88,,640,296,2.16216216216216,,
9485,HJ,2022-07-10,PREG,,182,880,,383,87,,698,296,2.35810810810811,,
9486,HJ,2022-07-11,PREG,,190,800,,382,86,,610,296,2.06081081081081,,
9487,,2022-07-11,PREG,,201,870,,382,86,,669,296,2.26013513513514,,
9488,HJ,2022-07-12,PREG,,94,850,,381,85,,756,296,2.55405405405405,,
9489,HJ,2022-07-12,PREG,,171,750,,381,85,,579,296,1.95608108108108,,
9490,HJ,2022-07-12,BRED,,197,780,,381,85,,583,296,1.96959459459459,,
9491,HJ,2022-07-12,PREG,,198,,,381,85,,,296,,,
9492,HJ,2022-07-13,PREG,,177,750,,380,84,,573,296,1.93581081081081,,
9493,HJ,2022-07-13,PREG,,200,800,,380,84,,600,296,2.02702702702703,,
9494,HO,2022-07-13,PREG,,201,1080,493,496,84,2023-11-21,879,412,2.13349514563107,,
9495,HJ,2022-07-14,PREG,,212,830,,379,88,,618,291,2.12371134020619,,
9496,HJ,2022-07-14,PREG,,245,1070,486,495,88,2023-11-21,825,407,2.02702702702703,,
9497,HJ,2022-07-14,PREG,,215,800,,393,88,,585,305,1.91803278688525,,
9498,HO,2022-07-14,PREG,,200,910,,379,88,,710,291,2.43986254295533,,
9499,HJ,2022-07-15,PREG,,199,810,,378,87,,611,291,2.09965635738832,,
9500,HJ,2022-07-15,PREG,,214,960,486,494,87,2023-11-21,746,407,1.83292383292383,,
9501,HJ,2022-07-16,PREG,,205,1090,486,493,86,2023-11-21,885,407,2.17444717444717,,
9502,HJ,2022-07-16,PREG,,225,1030,486,493,86,2023-11-21,805,407,1.97788697788698,,
9503,HO,2022-07-16,PREG,,241,890,,384,86,,649,298,2.17785234899329,,
9504,HJ,2022-07-16,PREG,,263,820,,384,86,,557,298,1.86912751677852,,
9505,HJ,2022-07-16,PREG,,215,1030,486,493,86,2023-11-21,815,407,2.002457002457,,
9506,HJ,2022-07-17,BRED,,215,820,,383,85,,605,298,2.03020134228188,,
9507,HJ,2022-07-17,PREG,,215,850,,425,85,,635,340,1.86764705882353,,
9508,HJ,2022-07-18,PREG,,215,790,,382,84,,575,298,1.92953020134228,,
9509,HJ,2022-07-18,PREG,,236,800,,382,84,,564,298,1.89261744966443,,
9510,HO,2022-07-20,PREG,,215,940,,380,82,,725,298,2.43288590604027,,
9511,HJ,2022-07-20,PREG,,230,970,,422,82,,740,340,2.17647058823529,,
9512,HO,2022-07-20,PREG,,219,840,,380,82,,621,298,2.08389261744966,,
9513,HJ,2022-07-20,PREG,,215,800,,380,82,,585,298,1.96308724832215,,
9514,HJ,2022-07-22,PREG,,215,790,,378,85,,575,293,1.96245733788396,,
9515,HJ,2022-07-22,PREG,,187,840,,378,84,,653,294,2.22108843537415,,
9516,Other,2022-07-23,PREG,,215,710,,384,84,,495,300,1.65,,
9517,HJ,2022-07-23,PREG,,201,780,,384,83,,579,301,1.92358803986711,,
9518,HJ,2022-07-23,BRED,,215,300,,177,84,,85,93,0.913978494623656,,
9519,HJ,2022-07-23,BRED,,215,800,,370,84,,585,286,2.04545454545455,,
9520,HJ,2022-07-25,PREG,,215,670,,382,82,,455,300,1.51666666666667,,
9521,HO,2022-07-25,PREG,,211,880,,382,82,,669,300,2.23,,
9522,HJ,2022-07-25,PREG,,244,880,,382,82,,636,300,2.12,,
9523,HJ,2022-07-25,PREG,,198,355,,175,82,,157,93,1.68817204301075,,
9524,HJ,2022-07-26,PREG,,215,810,,381,81,,595,300,1.98333333333333,,
9525,HO,2022-07-26,PREG,,214,810,,381,81,,596,300,1.98666666666667,,
9526,HJ,2022-07-27,SLD/DIE,,211,730,,380,80,,519,300,1.73,,
9527,HJ,2022-07-27,PREG,,193,740,,380,79,,547,301,1.81727574750831,,
9528,HJ,2022-07-27,BRED,,215,860,,482,80,,645,402,1.6044776119403,,
9529,HO,2022-07-27,PREG,,213,900,,380,85,,687,295,2.32881355932203,,
9530,HJ,2022-07-28,PREG,,195,760,,379,84,,565,295,1.91525423728814,,
9531,HJ,2022-07-28,BRED,,197,780,,379,84,,583,295,1.97627118644068,,
9532,HJ,2022-07-28,PREG,,178,780,,379,84,,602,295,2.04067796610169,,
9533,HO,2022-07-29,PREG,,198,870,,378,83,,672,295,2.27796610169492,,
9534,HJ,2022-07-28,BRED,,221,860,,379,84,,639,295,2.16610169491525,,
9535,HJ,2022-07-29,PREG,,202,720,,378,83,,518,295,1.75593220338983,,
9536,HJ,2022-07-31,PREG,,181,750,,383,81,,569,302,1.8841059602649,,
9537,Other,2022-07-31,PREG,,185,810,,383,81,,625,302,2.06953642384106,,
9538,HJ,2022-07-31,BRED,,180,840,,397,81,,660,316,2.08860759493671,,
9539,HO,2022-08-02,BRED,,200,350,,182,79,,150,103,1.45631067961165,,
9540,HO,2022-08-02,PREG,,192,780,,381,79,,588,302,1.94701986754967,,
9541,HJ,2022-08-03,PREG,,200,800,,380,78,,600,302,1.98675496688742,,
9542,HJ,2022-08-03,BRED,,178,780,,380,83,,602,297,2.02693602693603,,
9543,HJ,2022-08-03,PREG,,211,870,,380,83,,659,297,2.21885521885522,,
9544,Other,2022-08-03,PREG,,164,800,,380,83,,636,297,2.14141414141414,,
9545,HJ,2022-08-04,PREG,,172,740,,379,82,,568,297,1.91245791245791,,
9546,HJ,2022-08-05,PREG,,187,760,,378,81,,573,297,1.92929292929293,,
9547,HJ,2022-08-05,PREG,,172,750,,378,81,,578,297,1.94612794612795,,
9548,HJ,2022-08-06,PREG,,194,800,,384,80,,606,304,1.99342105263158,,
9549,HO,2022-08-06,PREG,,190,980,,384,80,,790,304,2.59868421052632,,
9550,HO,2022-08-06,PREG,,188,820,,384,80,,632,304,2.07894736842105,,
9551,HJ,2022-08-06,PREG,,198,740,,384,80,,542,304,1.78289473684211,,
9552,HJ,2022-08-07,PREG,,161,710,,383,79,,549,304,1.80592105263158,,
9553,HO,2022-08-07,BRED,,203,860,,383,79,,657,304,2.16118421052632,,
9554,HJ,2022-08-07,BRED,,192,780,,383,79,,588,304,1.93421052631579,,
9555,Other,2022-08-08,PREG,,168,810,,382,78,,642,304,2.11184210526316,,
9556,HJ,2022-08-09,BRED,,189,910,,470,77,,721,393,1.83460559796438,,
9557,HJ,2022-08-09,BRED,,188,780,,381,77,,592,304,1.94736842105263,,
9558,HJ,2022-08-10,BRED,,181,920,,380,76,,739,304,2.43092105263158,,
9559,HJ,2022-08-10,PREG,,151,850,,380,76,,699,304,2.29934210526316,,
9560,HJ,2022-08-11,PREG,,195,850,,386,82,,655,304,2.15460526315789,,
9561,HJ,2022-08-11,PREG,,192,840,,379,82,,648,297,2.18181818181818,,
9562,HJ,2022-08-11,PREG,,168,920,,379,82,,752,297,2.53198653198653,,
9563,HO,2022-08-12,SLD/DIE,,222,370,,173,81,,148,92,1.60869565217391,,
9564,HJ,2022-08-13,BRED,,187,780,,384,80,,593,304,1.95065789473684,,
9565,HJ,2022-08-13,BRED,,189,820,,384,80,,631,304,2.07565789473684,,
9566,HO,2022-08-13,BRED,,168,870,,384,80,,702,304,2.30921052631579,,
9567,HJ,2022-08-14,PREG,,198,720,,383,79,,522,304,1.71710526315789,,
9568,HJ,2022-08-14,PREG,,179,800,,383,79,,621,304,2.04276315789474,,
9569,HJ,2022-08-14,BRED,,162,620,,383,79,,458,304,1.50657894736842,,
9570,Other,2022-08-14,PREG,,174,740,,383,79,,566,304,1.86184210526316,,
9571,HJ,2022-08-16,SLD/DIE,,202,202,,77,77,,0,0,,,
9572,HJ,2022-08-16,BRED,,184,800,,381,77,,616,304,2.02631578947368,,
9573,HO,2022-08-17,PREG,,211,780,,380,83,,569,297,1.91582491582492,,
9574,HO,2022-08-17,PREG,,178,720,,380,76,,542,304,1.78289473684211,,
9575,HO,2022-08-17,BRED,,180,850,,380,76,,670,304,2.20394736842105,,
9576,HO,2022-08-17,PREG,,218,840,,380,76,,622,304,2.04605263157895,,
9577,Other,2022-08-17,BRED,,198,720,,380,76,,522,304,1.71710526315789,,
9578,HO,2022-08-18,PREG,,165,820,,379,75,,655,304,2.15460526315789,,
9579,Other,2022-08-18,PREG,,180,780,,379,75,,600,304,1.97368421052632,,
9580,HO,2022-08-18,PREG,,205,980,,379,84,,775,295,2.6271186440678,,
9581,HJ,2022-08-18,BRED,,215,820,,379,84,,605,295,2.05084745762712,,
9582,HJ,2022-08-18,PREG,,190,790,,379,84,,600,295,2.03389830508475,,
9583,HO,2022-08-20,PREG,,166,750,,384,82,,584,302,1.93377483443709,,
9584,HO,2022-08-21,BRED,,195,590,,383,81,,395,302,1.30794701986755,,
9585,HJ,2022-08-22,PREG,,177,750,,382,80,,573,302,1.89735099337748,,
9586,HJ,2022-08-23,PREG,,165,910,,304,79,,745,225,3.31111111111111,,
9587,HO,2022-08-23,PREG,,165,850,,381,79,,685,302,2.2682119205298,,
9588,HJ,2022-08-23,PREG,,196,760,,381,79,,564,302,1.86754966887417,,
9589,HJ,2022-08-23,BRED,,156,840,,388,79,,684,309,2.21359223300971,,
9590,HJ,2022-08-23,SLD/DIE,,240,810,,408,79,,570,329,1.73252279635258,,
9591,HJ,2022-08-23,BRED,,205,850,,388,79,,645,309,2.0873786407767,,
9592,HO,2022-08-23,BRED,,219,850,,381,79,,631,302,2.08940397350993,,
9593,HJ,2022-08-23,BRED,,175,620,,381,79,,445,302,1.47350993377483,,
9594,HJ,2022-08-24,PREG,,254,780,,380,78,,526,302,1.74172185430464,,
9595,Other,2022-08-25,PREG,,185,790,,386,77,,605,309,1.957928802589,,
9596,HO,2022-08-25,BRED,,215,900,,393,84,,685,309,2.2168284789644,,
9597,HO,2022-08-26,BRED,,176,850,,385,83,,674,302,2.2317880794702,,
9598,HO,2022-08-26,BRED,,198,870,,385,83,,672,302,2.22516556291391,,
9599,Other,2022-08-26,PREG,,210,870,,385,83,,660,302,2.18543046357616,,
9600,HJ,2022-08-27,PREG,,210,790,,384,82,,580,302,1.9205298013245,,
9601,HO,2022-08-28,PREG,,198,920,,383,81,,722,302,2.39072847682119,,
9602,HJ,2022-08-28,BRED,,180,680,,383,81,,500,302,1.65562913907285,,
9603,HJ,2022-08-29,BRED,,194,820,,382,80,,626,302,2.07284768211921,,
9604,HJ,2022-08-29,PREG,,200,850,,382,80,,650,302,2.1523178807947,,
9605,HO,2022-08-30,PREG,,215,820,,381,79,,605,302,2.00331125827815,,
9606,Other,2022-08-30,PREG,,181,850,,381,79,,669,302,2.21523178807947,,
9607,HO,2022-08-31,PREG,,232,1000,,380,78,,768,302,2.54304635761589,,
9608,HO,2022-08-31,BRED,,198,800,,380,78,,602,302,1.99337748344371,,
9609,HO,2022-08-31,BRED,,176,710,,380,78,,534,302,1.7682119205298,,
9610,HO,2022-09-01,BRED,,193,790,,379,83,,597,296,2.01689189189189,,
9611,HJ,2022-09-01,BRED,,198,690,,386,83,,492,303,1.62376237623762,,
9612,HO,2022-09-02,BRED,,192,1020,,378,82,,828,296,2.7972972972973,,
9613,HO,2022-09-02,PREG,,190,780,,378,82,,590,296,1.99324324324324,,
9614,HJ,2022-09-02,PREG,,202,740,,378,82,,538,296,1.81756756756757,,
9615,HO,2022-09-02,PREG,,221,910,,378,82,,689,296,2.3277027027027,,
9616,Other,2022-09-03,BRED,,211,710,,384,81,,499,303,1.64686468646865,,
9617,HO,2022-09-03,BRED,,200,860,,384,81,,660,303,2.17821782178218,,
9618,HO,2022-09-04,PREG,,200,970,,383,80,,770,303,2.54125412541254,,
9619,HJ,2022-09-04,BRED,,168,840,,383,80,,672,303,2.21782178217822,,
9620,HO,2022-09-04,BRED,,160,910,,383,80,,750,303,2.47524752475248,,
9621,HJ,2022-09-04,SLD/DIE,,193,193,,80,80,,0,0,,,
9622,HO,2022-09-04,PREG,,200,750,,383,80,,550,303,1.81518151815182,,
9623,HO,2022-09-05,BRED,,164,700,,382,79,,536,303,1.76897689768977,,
9624,HO,2022-09-05,PREG,,198,700,,382,79,,502,303,1.65676567656766,,
9625,HO,2022-09-05,PREG,,200,780,,382,79,,580,303,1.91419141914191,,
9626,HJ,2022-09-05,PREG,,159,800,,382,79,,641,303,2.11551155115512,,
9627,HO,2022-09-05,BRED,,165,800,,382,79,,635,303,2.0957095709571,,
9628,HJ,2022-09-06,BRED,,198,710,,381,78,,512,303,1.68976897689769,,
9629,Other,2022-09-06,PREG,,180,1050,,381,78,,870,303,2.87128712871287,,
9631,HJ,2022-09-06,BRED,,199,760,,381,78,,561,303,1.85148514851485,,
9632,HO,2022-09-06,BRED,,198,680,,381,78,,482,303,1.59075907590759,,
9634,HJ,2022-09-07,PREG,,165,660,,380,77,,495,303,1.63366336633663,,
9635,HJ,2022-09-07,BRED,,186,920,,415,77,,734,338,2.1715976331361,,
9636,HO,2022-09-07,PREG,,224,940,,380,77,,716,303,2.36303630363036,,
9637,HO,2022-09-07,BRED,,164,720,,380,77,,556,303,1.83498349834984,,
9638,HO,2022-09-07,BRED,,169,780,,380,77,,611,303,2.01650165016502,,
9639,Other,2022-09-08,PREG,,211,750,,379,76,,539,303,1.77887788778878,,
9640,Other,2022-09-08,BRED,,194,850,,379,82,,656,297,2.20875420875421,,
9641,HJ,2022-09-08,BRED,,209,800,,379,82,,591,297,1.98989898989899,,
9642,Other,2022-09-08,PREG,,195,840,,379,82,,645,297,2.17171717171717,,
9643,HJ,2022-09-08,BRED,,205,860,,379,82,,655,297,2.20538720538721,,
9644,HJ,2022-09-09,BRED,,183,850,,378,81,,667,297,2.24579124579125,,
9645,Other,2022-09-09,BRED,,205,950,,378,81,,745,297,2.50841750841751,,
9646,Other,2022-09-09,BRED,,199,740,,378,81,,541,297,1.82154882154882,,
9647,HO,2022-09-09,BRED,,176,740,,378,81,,564,297,1.8989898989899,,
9648,HO,2022-09-09,PREG,,210,970,,378,81,,760,297,2.55892255892256,,
9649,Other,2022-09-09,PREG,,185,740,,378,81,,555,297,1.86868686868687,,
9650,HO,2022-09-09,PREG,,191,850,,378,81,,659,297,2.21885521885522,,
9651,HJ,2022-09-10,PREG,,202,930,,412,80,,728,332,2.19277108433735,,
9652,HO,2022-09-10,PREG,,190,930,,412,80,,740,332,2.2289156626506,,
9653,HJ,2022-09-10,BRED,,206,810,,412,80,,604,332,1.81927710843374,,
9654,Other,2022-09-10,BRED,,209,980,,412,80,,771,332,2.32228915662651,,
9655,HO,2022-09-10,PREG,,211,980,,412,80,,769,332,2.31626506024096,,
9656,HJ,2022-09-10,BRED,,200,920,,412,80,,720,332,2.16867469879518,,
9657,HJ,2022-09-10,PREG,,205,870,,412,80,,665,332,2.00301204819277,,
9658,HO,2022-09-11,BRED,,198,950,,411,79,,752,332,2.26506024096386,,
9659,HJ,2022-09-12,BRED,,201,980,,410,78,,779,332,2.34638554216867,,
9660,Other,2022-09-12,BRED,,200,800,,410,78,,600,332,1.80722891566265,,
9662,HO,2022-09-12,BRED,,200,1000,,410,78,,800,332,2.40963855421687,,
9663,HJ,2022-09-13,BRED,,216,910,,409,77,,694,332,2.09036144578313,,
9664,HO,2022-09-13,BRED,,211,800,,409,77,,589,332,1.77409638554217,,
9665,Other,2022-09-13,BRED,,180,980,,409,77,,800,332,2.40963855421687,,
9666,HJ,2022-09-13,BRED,,187,940,,409,77,,753,332,2.26807228915663,,
9667,,2022-09-13,PREG,,188,910,,409,77,,722,332,2.17469879518072,,
9668,Other,2022-09-13,BRED,,188,700,,353,77,,512,276,1.85507246376812,,
9669,HO,2022-09-14,PREG,,186,900,,408,76,,714,332,2.15060240963855,,
9670,HO,2022-09-14,PREG,,188,900,,408,76,,712,332,2.14457831325301,,
9671,HJ,2022-09-15,BRED,,205,840,,407,75,,635,332,1.91265060240964,,
9672,HJ,2022-09-15,SLD/DIE,,199,199,,78,78,,0,0,,,
9673,HO,2022-09-15,BRED,,251,700,,379,78,,449,301,1.49169435215947,,
9674,HO,2022-09-16,BRED,,219,910,,406,77,,691,329,2.10030395136778,,
9675,HJ,2022-09-16,BRED,,215,890,,406,77,,675,329,2.0516717325228,,
9676,HO,2022-09-16,BRED,,216,1000,,406,77,,784,329,2.38297872340426,,
9677,HJ,2022-09-16,BRED,,215,860,,406,77,,645,329,1.96048632218845,,
9678,HO,2022-09-16,BRED,,215,940,,406,77,,725,329,2.20364741641337,,
9679,HO,2022-09-16,BRED,,199,840,,406,77,,641,329,1.9483282674772,,
9680,HO,2022-09-17,BRED,,215,980,,404,76,,765,328,2.33231707317073,,
9681,HO,2022-09-17,BRED,,210,870,,404,76,,660,328,2.01219512195122,,
9682,HO,2022-09-17,BRED,,215,940,,404,76,,725,328,2.21036585365854,,
